LOANID,ORIG_CHN,ORIG_RT,ORIG_AMT,ORIG_TRM,OLTV,NUM_BO,DTI,CSCORE_B,FTHB_FLG,PURPOSE,PROP_TYP,NUM_UNIT,OCC_STAT,STATE,VinYr,RELOCATION_FLG,LAST_UPB_LOANAMT_PERCENT1,LAST_UPB_ORIG_VAL_PERCENT,Zero.Bal.Code,MOD_FLAG,FCC_FLC
127806,C,6.5,295000,360,80,2,34,798,N,P,SF,1,P,CO,2006,N,97.23543729,77.78834983,1,N,Not Foreclosed
195120,R,6.5,198000,360,90,2,33,680,N,C,SF,1,P,WA,2008,N,98.48534343,88.63680909,9,N,Foreclosed
256329,B,7.25,195000,360,75,1,49,783,N,P,SF,2,I,NY,2008,N,93.77975385,70.33481538,1,N,Not Foreclosed
60288,B,6.25,337000,180,80,1,44,659,N,C,SF,1,P,MD,2006,N,81.26662611,65.01330089,3,N,Foreclosed
199723,C,6.25,133000,360,77,2,49,619,N,R,SF,1,P,OH,2007,N,97.85810526,75.35074105,9,N,Foreclosed
141687,C,6.875,150000,360,62,1,38,720,N,C,SF,1,P,MI,2006,N,93.62744667,58.04901693,1,N,Not Foreclosed
252370,B,6.375,120000,360,40,1,34,734,N,P,SF,1,P,CA,2008,N,59.405425,23.76217,1,N,Not Foreclosed
92527,B,5.875,84000,360,80,1,44,745,N,P,SF,1,P,TX,2005,N,85.16010714,68.12808571,1,N,Not Foreclosed
63056,C,6.5,226000,360,61,2,35,696,N,P,SF,1,I,CA,2006,N,94.03362832,57.36051327,1,N,Not Foreclosed
93755,C,6.25,140000,180,49,1,40,615,N,P,SF,1,S,TX,2005,N,38.83305714,19.028198,1,N,Not Foreclosed
66326,B,6,280000,360,80,2,38,756,N,P,SF,1,P,LA,2006,N,93.61709643,74.89367714,1,N,Not Foreclosed
42685,C,5.625,46000,180,80,2,19,745,N,C,SF,1,I,NE,2005,N,0.904021739,0.723217391,1,N,Not Foreclosed
209458,B,5.875,292000,360,68,1,42,700,N,C,PU,1,P,CA,2008,N,95.98966096,65.27296945,1,N,Not Foreclosed
40456,R,6,20000,120,80,1,38,718,N,P,SF,1,I,AL,2005,N,2.78365,2.22692,1,N,Not Foreclosed
182563,C,6.875,191000,360,90,2,47,630,N,R,CO,1,P,MD,2007,N,96.80536649,87.12482985,3,N,Foreclosed
203134,R,6.25,239000,240,84,1,26,659,N,C,SF,1,P,LA,2008,N,94.31538075,79.22491983,1,N,Not Foreclosed
67264,B,6.625,172000,360,74,1,40,719,N,C,SF,1,P,CT,2006,N,96.17221512,71.1674392,9,N,Foreclosed
253759,R,6.25,158000,180,80,1,46,789,N,P,SF,1,P,FL,2008,N,88.66579747,70.93263797,1,N,Not Foreclosed
66178,R,6.25,214000,360,80,2,33,723,N,P,PU,1,P,NV,2006,N,94.36675701,75.49340561,3,N,Foreclosed
143742,C,6.75,84000,360,56,1,55,736,N,C,CO,1,I,MI,2006,N,89.94715476,50.37040667,1,N,Not Foreclosed
187459,R,6.375,178000,360,76,1,40,691,N,C,PU,1,P,GA,2007,N,97.47225281,74.07891214,1,N,Not Foreclosed
138583,B,7.125,184000,360,75,2,49,661,N,P,SF,1,I,FL,2006,N,98.13927717,73.60445789,3,N,Foreclosed
253562,B,6.25,224000,360,75,1,64,705,N,P,CO,1,I,CA,2008,N,90.11260714,67.58445536,1,N,Not Foreclosed
44284,R,5.5,191000,360,68,2,55,790,N,P,SF,1,P,OH,2005,N,88.97124084,60.50044377,1,N,Not Foreclosed
264600,R,6.5,86000,360,80,2,30,722,Y,P,SF,1,P,PA,2008,N,95.65524419,76.52419535,1,N,Not Foreclosed
15832,R,5.5,250000,360,56,1,42,782,N,P,CO,1,P,VA,2005,N,90.383332,50.61466592,1,N,Not Foreclosed
197803,C,6.875,417000,360,62,1,38,661,N,C,SF,1,P,CA,2007,N,104.2948034,64.66277808,3,Y,Foreclosed
95693,R,5.65,105000,360,94,1,38,663,Y,P,SF,1,P,MO,2006,N,91.03262857,85.57067083,1,N,Not Foreclosed
263211,B,6.625,285000,360,95,1,51,720,N,P,SF,1,P,CA,2008,N,93.85055789,89.15803,1,N,Not Foreclosed
97434,R,5.875,142000,156,33,1,20,780,N,R,SF,1,P,NJ,2006,N,54.42709859,17.96094254,1,N,Not Foreclosed
218868,R,5.375,300000,360,61,1,37,804,N,R,SF,1,P,WA,2008,N,95.95125667,58.53026657,1,N,Not Foreclosed
91684,B,5.875,198000,180,48,1,59,665,N,C,SF,1,P,DC,2006,N,47.20667172,22.65920242,1,Y,Not Foreclosed
194476,C,5.25,107000,180,76,1,21,736,N,C,SF,1,P,GA,2008,N,94.33079439,71.69140374,9,N,Foreclosed
252884,B,5.625,218000,360,85,1,49,765,N,P,CP,1,P,NY,2008,N,88.90738991,75.57128142,1,N,Not Foreclosed
123492,R,6.875,184000,360,80,2,26,700,N,P,PU,1,P,IL,2006,N,97.6628587,78.13028696,1,N,Not Foreclosed
54237,C,6.5,225000,360,75,1,44,658,N,C,SF,1,P,NJ,2006,N,93.3604,70.0203,1,N,Not Foreclosed
111551,R,6.375,150000,120,55,2,23,815,N,C,SF,1,P,ME,2006,N,80.61079333,44.33593634,1,N,Not Foreclosed
45094,R,6.625,246000,360,55,1,36,778,N,P,PU,1,S,FL,2006,N,87.38811382,48.0634626,1,N,Not Foreclosed
132682,R,7,145000,360,88,2,37,791,N,P,SF,1,P,SC,2006,N,91.97591724,80.93880716,1,N,Not Foreclosed
228589,B,7.25,30000,360,60,1,26,589,N,C,SF,1,I,MI,2008,N,98.94843333,59.36906,9,N,Foreclosed
6904,R,5.375,218000,360,80,1,47,586,N,P,CO,1,P,NJ,2005,Y,87.58288532,70.06630826,1,Y,Not Foreclosed
145993,C,6.5,280000,360,95,1,50,790,Y,P,SF,1,P,MA,2006,N,95.04421429,90.29200357,1,N,Not Foreclosed
208964,C,5.75,270000,360,68,1,54,777,N,C,SF,1,P,AK,2008,N,98.15301481,66.74405007,1,N,Not Foreclosed
102994,R,6.625,152000,360,80,2,16,754,N,P,SF,1,P,NE,2006,N,89.8975,71.918,1,N,Not Foreclosed
202968,B,6.375,90000,180,74,1,63,702,N,C,CO,1,I,FL,2007,N,94.38451111,69.84453822,9,N,Foreclosed
213928,C,6.75,385000,360,75,2,45,614,N,R,SF,1,P,MA,2007,N,98.07165195,73.55373896,9,N,Foreclosed
160928,C,7.25,70000,360,80,1,39,733,N,P,CO,1,I,CO,2007,N,90.15451429,72.12361143,1,N,Not Foreclosed
59935,R,6.875,113000,240,70,1,47,649,N,C,SF,1,P,OK,2006,N,89.53645133,62.67551594,9,N,Foreclosed
196623,R,6.375,116000,360,84,1,51,630,N,R,SF,1,P,MO,2007,N,108.3830086,91.04172724,6,Y,Not Foreclosed
218507,B,6.375,366000,360,80,2,40,704,N,R,SF,1,P,MD,2007,N,96.86380055,77.49104044,3,N,Foreclosed
165352,B,6.5,163000,360,75,1,43,644,N,C,SF,2,P,MA,2007,N,96.85061963,72.63796474,9,N,Foreclosed
133343,C,6.375,199000,180,66,2,44,746,N,C,SF,1,P,PA,2006,N,61.50656281,40.59433146,1,N,Not Foreclosed
195945,C,5.625,234000,360,54,1,36,762,N,R,SF,1,P,IL,2008,N,95.17965385,51.39701308,1,N,Not Foreclosed
186756,R,7,183000,360,66,1,58,652,N,C,SF,1,I,VA,2007,N,96.6931694,63.8174918,9,N,Foreclosed
167457,C,6.125,136000,180,43,2,21,810,N,P,PU,1,P,AZ,2007,N,87.25033824,37.51764544,1,N,Not Foreclosed
37539,C,5.5,168000,360,72,2,22,770,N,P,SF,1,P,PA,2005,N,89.76941667,64.63398,1,N,Not Foreclosed
235154,R,6.375,225000,360,75,2,43,669,N,C,SF,1,S,ID,2008,N,98.42924444,73.82193333,9,N,Foreclosed
140401,C,6.625,220000,360,78,1,34,813,N,P,SF,1,P,MO,2006,N,100,77.99999999,1,N,Not Foreclosed
150763,C,6.5,310000,360,65,2,39,698,N,P,CO,1,P,DC,2006,N,96.65667419,62.82683823,1,N,Not Foreclosed
260429,C,6.125,176000,360,90,2,24,759,N,C,SF,1,P,NY,2008,N,91.44755114,82.30279602,1,N,Not Foreclosed
224600,C,5.75,264000,180,80,2,63,646,N,P,PU,1,P,TX,2008,N,104.0557424,83.24459394,6,Y,Not Foreclosed
45339,C,6.25,280000,360,80,1,50,623,N,R,SF,1,P,KY,2006,N,96.6976,77.35808,9,N,Foreclosed
168289,B,5.875,185000,180,57,2,23,803,N,P,MH,1,P,CA,2007,N,86.35482703,49.22225141,1,N,Not Foreclosed
183988,C,6,219000,360,68,1,24,747,N,C,SF,1,I,CA,2007,N,97.6786758,66.42149955,3,N,Foreclosed
194110,R,5.75,143000,360,80,1,26,789,N,P,SF,1,P,GA,2007,N,93.6841958,74.94735664,1,N,Not Foreclosed
123368,R,6.5,180000,360,74,2,50,769,N,C,SF,1,P,NC,2006,N,96.40128333,71.33694968,1,N,Not Foreclosed
180038,C,6.125,333000,360,95,1,38,693,N,R,SF,1,P,NV,2007,N,99.45867267,94.48573904,9,N,Foreclosed
26125,R,5.75,155000,180,70,2,26,764,N,R,SF,2,P,IL,2005,N,69.16542581,48.41579806,9,N,Not Foreclosed
115863,R,6.25,52000,180,70,2,26,760,N,C,SF,1,P,OH,2006,N,87.67271154,61.37089807,9,N,Foreclosed
250001,C,6,309000,360,80,2,46,757,N,P,CO,1,P,MD,2008,N,98.28338188,78.6267055,1,N,Not Foreclosed
200915,C,6.375,138000,240,79,2,29,677,N,C,SF,1,P,MD,2007,N,97.14254348,76.74260935,1,N,Not Foreclosed
21816,C,5.75,144000,360,80,2,49,698,N,C,PU,1,P,AZ,2005,N,93.58128472,74.86502778,9,N,Foreclosed
60423,C,6.25,60000,180,18,2,33,665,N,R,SF,1,P,WA,2006,N,9.724366667,1.750386,1,N,Not Foreclosed
200221,B,5.75,159000,360,80,2,26,775,N,P,PU,1,P,TX,2007,N,96.88147799,77.50518239,1,N,Not Foreclosed
117373,B,7,134000,360,80,1,21,713,N,P,SF,1,P,AR,2006,N,95.7901791,76.63214328,9,N,Foreclosed
42099,C,5.625,154000,360,77,1,41,719,N,C,PU,1,P,MD,2005,N,94.85533117,73.038605,9,N,Foreclosed
199365,R,6.73,75000,360,63,2,44,596,N,C,SF,1,S,GA,2007,N,98.46268,62.0314884,9,N,Foreclosed
139792,R,6,377000,360,62,1,36,663,N,C,SF,1,P,CA,2006,N,92.99680371,57.65801831,3,N,Foreclosed
3176,R,5.625,214000,360,69,2,19,707,N,R,SF,1,P,PA,2005,N,100,69,1,N,Not Foreclosed
44237,R,5.5,112000,180,68,2,46,691,N,C,SF,1,P,NC,2005,N,52.49908036,35.69937464,1,N,Not Foreclosed
6263,C,5.5,220000,360,44,2,42,748,N,C,SF,1,P,CA,2005,N,89.29346364,39.289124,1,N,Not Foreclosed
66546,B,6.375,417000,360,79,1,36,664,N,C,PU,1,P,AZ,2006,N,97.84455635,77.29719952,3,N,Foreclosed
74640,C,6.625,170000,360,80,2,25,778,N,P,PU,1,P,NC,2006,N,91.17730588,72.94184471,1,N,Not Foreclosed
113396,B,6.625,128000,360,47,1,60,633,N,C,SF,1,I,ME,2006,N,100,47.00000001,1,N,Not Foreclosed
193548,C,6,127000,360,75,1,29,740,N,R,PU,1,P,IL,2008,N,96.77025984,72.57769488,1,N,Not Foreclosed
19255,C,5.75,40000,360,80,1,43,669,N,P,SF,1,P,SD,2005,N,95.516625,76.4133,1,N,Not Foreclosed
20719,C,5.75,344000,360,80,2,34,697,N,C,PU,1,P,AZ,2005,N,94.14906395,75.31925116,9,N,Foreclosed
59182,C,6.5,179000,360,97,2,48,603,N,P,SF,1,P,AZ,2006,N,96.46439106,93.57045932,9,N,Foreclosed
185433,C,6.25,243000,360,80,2,48,733,N,P,SF,1,P,TX,2007,N,98.40551852,78.72441481,1,N,Not Foreclosed
251925,B,6.75,33000,180,80,1,34,663,N,C,SF,1,I,AR,2008,N,94.04412121,75.23529697,9,N,Foreclosed
147818,R,7.25,293000,180,75,1,44,667,N,C,SF,1,I,MA,2006,N,100,74.99999999,1,N,Not Foreclosed
222174,R,6.125,137000,360,78,1,41,675,N,C,SF,1,P,SD,2008,N,94.07627737,73.37949635,1,N,Not Foreclosed
210416,C,5.875,234000,360,56,2,38,743,N,C,SF,1,P,WA,2007,N,96.94832051,54.29105949,3,N,Foreclosed
50409,B,6.625,278000,360,80,1,28,708,N,C,SF,1,P,NJ,2006,N,82.073,65.6584,1,N,Not Foreclosed
170786,R,6.375,184000,360,95,1,39,698,N,P,PU,1,S,NC,2007,N,98.0311087,93.12955327,3,N,Foreclosed
182555,C,6.875,76000,360,95,1,14,637,N,P,SF,1,P,OH,2007,N,97.84498684,92.9527375,9,N,Foreclosed
240478,C,5.875,203000,180,27,1,48,816,N,C,SF,1,P,CA,2008,N,91.72164039,24.76484291,1,N,Not Foreclosed
19753,B,5.5,166000,360,52,1,40,786,N,C,SF,1,P,AZ,2005,N,84.5826747,43.98299084,1,N,Not Foreclosed
1589,C,5.625,360000,360,73,2,22,801,N,C,PU,1,P,AZ,2005,N,81.65818611,59.61047586,1,N,Not Foreclosed
123183,C,6.75,277000,360,75,2,64,649,N,C,SF,1,P,CA,2006,N,96.63444043,72.47583033,3,N,Foreclosed
134557,C,6.75,50000,180,80,2,23,738,N,C,SF,1,I,AL,2006,N,65.19602,52.156816,1,N,Not Foreclosed
24957,C,5.5,163000,360,25,1,36,763,N,C,SF,1,P,WA,2005,N,96.11003681,24.0275092,1,N,Not Foreclosed
34367,C,6,255000,360,80,1,43,781,N,P,PU,1,P,NV,2005,N,89.97732157,71.98185725,3,Y,Not Foreclosed
183070,C,6.99,360000,360,88,1,48,742,N,C,SF,1,P,NH,2007,N,100,88,1,N,Not Foreclosed
86934,C,6.375,137000,360,79,2,18,700,N,R,SF,1,P,IL,2006,N,96.11119708,75.9278457,1,N,Not Foreclosed
218030,R,4.7,152000,180,63,2,36,786,N,C,SF,1,P,WI,2008,N,86.96978289,54.79096322,1,N,Not Foreclosed
143050,R,6.5,204000,360,56,1,48,640,N,C,SF,1,P,MD,2006,N,98.1959951,54.98975725,1,N,Not Foreclosed
183848,B,6.125,245000,360,95,2,30,750,N,R,SF,1,P,NV,2007,N,98.42410204,93.50289695,9,N,Foreclosed
192647,B,6,280000,360,80,1,48,664,N,P,CO,1,P,CA,2007,N,93.45298571,74.76238857,1,N,Not Foreclosed
50247,R,6.375,192000,360,67,2,31,712,N,C,SF,1,P,WI,2006,N,100,67,1,N,Not Foreclosed
67006,R,6.625,149000,360,90,1,50,732,N,P,SF,1,P,GA,2006,N,95.81175839,86.23058253,2,N,Foreclosed
203496,C,6.25,206000,360,85,2,41,652,N,C,SF,1,P,CA,2007,N,96.37883495,81.92200971,9,N,Foreclosed
140902,B,6.875,130000,360,79,2,21,725,N,C,SF,1,P,IN,2006,N,97.15883077,76.75547632,9,N,Foreclosed
155304,C,7.25,146000,360,97,2,61,589,N,P,SF,1,P,WY,2007,N,98.35563699,95.40496789,9,N,Foreclosed
219798,R,5.625,126000,360,89,2,34,648,N,C,SF,1,P,VA,2008,N,97.87574603,87.10941397,9,N,Foreclosed
16637,R,5.5,125000,240,67,1,29,757,N,C,SF,1,P,IL,2005,N,92.057248,61.67835616,1,N,Not Foreclosed
169830,B,6.5,473000,360,73,2,51,771,Y,P,SF,2,P,NY,2007,N,97.87475476,71.44857097,1,N,Not Foreclosed
132503,B,6.875,254000,360,75,2,19,674,N,P,SF,1,P,MI,2006,N,97.08634646,72.81475984,9,N,Foreclosed
167898,B,6.375,185000,360,80,2,25,806,N,P,SF,1,P,KY,2007,N,98.66435135,78.93148108,1,N,Not Foreclosed
229155,C,5.875,417000,360,80,2,49,793,N,P,SF,1,P,SC,2008,N,98.85064748,79.08051799,1,N,Not Foreclosed
105097,R,6.375,155000,360,78,1,40,628,N,C,PU,1,P,AZ,2006,N,95.86347097,74.77350736,9,N,Foreclosed
207427,C,6.875,80000,360,70,1,26,725,N,C,SF,1,P,AL,2007,N,97.870375,68.5092625,9,N,Foreclosed
156096,C,6.375,323000,360,87,2,27,794,N,C,SF,1,P,MN,2007,N,95.84489164,83.38505573,1,N,Not Foreclosed
183182,C,7,80000,360,20,2,39,738,N,C,SF,1,S,WI,2007,N,96.671175,19.334235,1,N,Not Foreclosed
212369,R,6.375,52000,360,95,1,59,705,N,P,SF,1,P,IN,2008,N,91.0325,86.480875,9,N,Not Foreclosed
177966,R,6.75,232000,356,90,2,44,790,N,P,PU,1,I,FL,2007,N,98.21068534,88.3896168,9,N,Foreclosed
89686,C,7,88000,360,80,2,42,749,N,C,SF,1,I,FL,2006,N,94.925875,75.9407,3,N,Foreclosed
133069,R,6.875,130000,360,69,2,43,776,N,C,SF,2,I,DE,2006,N,98.59644615,68.03154785,1,N,Not Foreclosed
141749,C,6.375,320000,360,58,1,61,732,N,C,SF,1,P,CA,2006,N,95.1148,55.166584,1,N,Not Foreclosed
256829,R,6.25,392000,360,90,1,52,760,N,P,PU,1,P,NV,2008,N,98.702125,88.8319125,9,N,Foreclosed
13734,C,5.63,119000,360,56,1,46,754,Y,P,PU,1,P,NM,2005,N,97.51531933,54.60857882,1,N,Not Foreclosed
221792,C,6.125,162000,360,85,1,43,782,N,C,SF,1,P,PA,2007,N,96.97107407,82.42541296,1,N,Not Foreclosed
85100,B,6.625,364000,360,97,2,46,641,Y,P,SF,1,P,NY,2006,N,99.09984341,96.12684809,1,N,Not Foreclosed
186749,C,6.625,110000,360,47,1,36,709,N,C,SF,1,P,IL,2007,N,95.73090909,44.99352727,1,N,Not Foreclosed
50487,R,6.375,22000,360,90,2,23,787,N,P,SF,1,I,TX,2006,N,2.288272727,2.059445455,1,N,Not Foreclosed
235389,C,6.625,132000,360,85,1,39,794,Y,P,CO,1,P,SC,2008,N,97.52034091,82.89228977,1,N,Not Foreclosed
61484,C,6.25,268000,360,80,2,34,715,N,P,PU,1,P,AZ,2006,N,95.76388433,76.61110746,3,N,Foreclosed
100807,R,6,320000,360,80,2,36,789,Y,P,SF,1,P,VA,2006,N,98.83734688,79.0698775,1,N,Not Foreclosed
148764,C,6.375,288000,360,80,1,36,741,N,P,SF,1,P,NC,2006,N,97.03812153,77.63049722,1,N,Not Foreclosed
223030,C,6.125,169000,360,55,2,34,683,N,R,SF,1,P,MA,2008,N,98.29870414,54.06428728,9,N,Foreclosed
255361,C,5.875,220000,360,87,2,36,743,N,R,SF,1,P,WA,2008,N,92.77286818,80.71239532,1,N,Not Foreclosed
66003,C,6.5,140000,360,73,2,14,796,N,P,SF,1,P,IN,2006,N,98.6888,72.04282401,1,N,Not Foreclosed
63867,C,6.375,308000,360,80,2,17,758,N,P,SF,1,P,OK,2005,N,92.71092208,74.16873766,1,N,Not Foreclosed
68798,B,6.375,255000,360,57,2,36,655,N,C,CO,1,P,CA,2005,N,95.53894902,54.45720094,9,N,Foreclosed
90409,R,6.75,218000,360,90,2,55,786,N,P,SF,1,S,AZ,2006,N,97.1756055,87.45804496,9,N,Foreclosed
41708,R,5.625,126000,360,60,2,46,708,N,P,PU,1,P,ID,2005,N,93.95385714,56.37231429,1,N,Not Foreclosed
72049,B,6.125,252000,360,75,1,45,683,N,P,SF,1,P,WA,2006,N,96.61003175,72.45752381,1,N,Not Foreclosed
62359,C,6,195000,360,80,1,31,769,N,P,PU,1,P,AZ,2006,N,93.46180513,74.7694441,3,N,Foreclosed
236651,C,5.5,364000,360,43,2,27,743,N,R,PU,1,P,KS,2008,N,98.65291484,42.42075338,1,N,Not Foreclosed
121122,C,6.875,150000,360,69,2,32,770,N,C,SF,1,I,AZ,2006,N,97.39919333,67.20544341,1,N,Not Foreclosed
205550,R,5.75,179000,360,68,1,42,691,N,R,SF,1,P,MD,2008,N,96.3471676,65.51607397,1,N,Not Foreclosed
17745,C,6,138000,360,80,1,28,751,Y,P,CP,1,P,NY,2005,N,86.10060145,68.88048116,1,N,Not Foreclosed
218467,C,6.375,192000,360,80,2,44,654,N,R,SF,1,P,OK,2007,N,96.4476875,77.15815,9,N,Foreclosed
162120,B,6.375,35000,180,30,1,23,810,Y,P,SF,1,P,WI,2007,N,10.07885714,3.023657142,1,N,Not Foreclosed
29987,C,6.25,87000,360,80,1,13,710,N,C,SF,1,I,MI,2005,N,95.19005747,76.15204598,9,N,Foreclosed
224864,C,7.125,66000,360,80,2,5,750,N,P,SF,1,I,MI,2008,N,95.23986364,76.19189091,1,N,Not Foreclosed
100873,R,5.7,236000,360,54,1,37,758,N,P,SF,1,P,OH,2006,N,51.90482627,28.02860619,1,N,Not Foreclosed
20570,C,6.125,145000,360,48,2,22,704,N,P,SF,1,P,NH,2005,N,94.09976552,45.16788745,1,N,Not Foreclosed
70758,R,6.375,148000,120,33,2,54,652,N,C,SF,1,P,NY,2006,N,66.08610811,21.80841567,1,N,Not Foreclosed
168067,C,6.375,331000,360,85,1,54,795,N,R,SF,1,P,CA,2007,N,96.73941692,82.22850438,3,N,Foreclosed
84897,R,6.625,250000,360,31,2,18,806,N,P,SF,1,P,OK,2006,N,96.385392,29.87947152,1,N,Not Foreclosed
7954,C,5.375,155000,360,85,1,39,699,N,P,PU,1,P,FL,2005,N,93.94813548,79.85591516,9,N,Foreclosed
208824,C,4.875,397000,180,76,2,29,803,N,C,SF,1,P,WA,2008,N,86.67381612,65.87210025,1,N,Not Foreclosed
26050,C,5.5,73000,300,56,1,54,669,N,C,SF,1,P,AZ,2005,N,83.05369863,46.51007123,1,N,Not Foreclosed
118242,R,6.375,141000,360,80,2,36,801,N,P,SF,1,P,AR,2006,N,83.27180851,66.61744681,1,N,Not Foreclosed
241767,R,6.375,211000,360,78,2,20,796,N,P,SF,1,P,WI,2008,N,100,78,1,N,Not Foreclosed
144196,C,7,336000,360,75,1,49,677,N,C,PU,1,P,WA,2006,N,96.41352679,72.31014509,9,N,Foreclosed
96140,C,5.75,211000,360,70,2,35,580,N,C,SF,1,P,MD,2006,N,94.24614218,65.97229953,9,N,Foreclosed
29917,C,5.5,360000,360,78,2,47,788,N,P,SF,1,S,OR,2005,N,56.09648056,43.75525483,1,N,Not Foreclosed
78064,C,6.25,249000,180,43,2,29,776,N,C,SF,1,P,IL,2006,N,78.74074297,33.85851948,1,N,Not Foreclosed
87085,R,6.375,177000,360,67,2,55,704,N,C,SF,1,P,MA,2006,N,95.74128814,64.14666305,1,N,Not Foreclosed
112449,C,6.25,338000,360,23,1,55,781,N,C,SF,1,P,FL,2006,N,87.94661243,20.22772086,1,N,Not Foreclosed
86611,B,6.5,65000,360,38,2,46,596,N,C,SF,1,S,MI,2005,N,81.20536923,30.8580403,1,N,Not Foreclosed
141829,C,6.375,266000,360,80,2,36,783,N,P,SF,1,P,AZ,2006,N,95.99822556,76.79858045,9,N,Foreclosed
227107,C,6.75,238000,360,69,2,56,800,N,C,SF,1,S,WI,2007,N,99.57497059,68.70672971,1,N,Not Foreclosed
134631,R,6.875,224000,360,80,2,40,675,Y,P,SF,1,P,IL,2006,N,95.37332589,76.29866071,1,N,Not Foreclosed
157054,R,6.625,166000,360,64,1,47,684,N,R,SF,1,P,AZ,2007,N,97.84258434,62.61925398,9,N,Foreclosed
209586,C,5.875,417000,360,57,1,42,802,N,P,PU,1,S,VA,2008,N,97.18044125,55.39285151,1,N,Not Foreclosed
170532,C,6.375,294000,360,54,2,20,767,N,R,SF,1,P,NM,2007,N,97.1755102,52.47477551,1,N,Not Foreclosed
166466,R,6.25,200000,360,80,2,40,750,N,C,SF,1,P,WA,2007,N,94.34989,75.479912,1,N,Not Foreclosed
127986,C,6.875,136000,360,85,1,37,751,N,R,SF,1,P,MO,2006,N,98.02657353,83.3225875,3,N,Foreclosed
166535,R,6.375,192000,360,80,2,31,704,N,P,SF,1,S,AZ,2007,N,98.25316146,78.60252917,1,N,Not Foreclosed
205697,R,5.875,166000,360,74,1,46,747,N,C,SF,1,P,UT,2007,N,86.31139157,63.87042976,1,Y,Not Foreclosed
223613,R,6.625,68000,360,70,1,63,717,N,C,SF,2,I,FL,2008,N,93.72754412,65.60928088,1,N,Not Foreclosed
80135,C,5.875,203000,360,80,2,41,751,N,P,SF,1,P,UT,2006,N,95.7820197,76.62561576,1,N,Not Foreclosed
49183,R,6.5,200000,180,38,2,30,793,N,C,CO,1,S,FL,2006,N,94.15007,35.7770266,1,N,Not Foreclosed
160688,B,6.375,240000,360,80,2,44,655,N,R,SF,1,P,CA,2007,N,97.95937917,78.36750333,3,N,Foreclosed
41141,R,6,62000,180,80,1,61,763,N,P,SF,2,I,TX,2005,N,88.18717742,70.54974194,1,N,Not Foreclosed
37483,R,5.375,64000,360,70,1,42,634,N,R,CO,1,P,FL,2005,N,84.0095,58.80665,15,Y,Not Foreclosed
233374,C,6.375,218000,360,80,2,26,670,N,R,SF,1,P,DE,2008,N,89.77733028,71.82186422,1,N,Not Foreclosed
167081,R,6.875,156000,180,85,1,57,775,N,P,PU,1,I,NC,2007,N,82.1986859,69.868883,1,N,Not Foreclosed
24213,C,6.875,360000,360,54,2,36,616,N,C,SF,1,P,CA,2005,N,99.21772222,53.57757,1,N,Not Foreclosed
41186,C,5.5,135000,360,89,2,32,644,N,R,SF,1,P,IL,2005,N,93.7341037,83.4233523,9,N,Foreclosed
100903,C,5.75,196000,360,80,2,30,770,N,P,SF,1,P,OR,2006,N,89.71890816,71.77512653,1,N,Not Foreclosed
47118,R,6.625,151000,360,79,1,31,790,N,C,SF,1,P,WI,2006,N,97.21804636,76.80225663,9,N,Foreclosed
165093,C,6.5,245000,360,79,1,44,743,N,C,SF,1,P,IL,2007,N,94.82850612,74.91451983,16,Y,Not Foreclosed
113202,R,6.875,240000,360,80,2,39,804,N,P,SF,1,S,CO,2006,N,64.26994583,51.41595667,1,N,Not Foreclosed
262623,C,6.375,119000,240,70,1,52,777,Y,P,PU,1,P,GA,2008,N,41.1447395,28.80131765,1,N,Not Foreclosed
261659,C,6.875,195000,360,85,1,50,686,N,R,SF,1,P,NV,2008,N,98.04832308,83.34107462,9,N,Foreclosed
104341,B,7,74000,360,78,1,33,610,N,C,SF,1,P,OH,2006,N,96.36675676,75.16607027,9,N,Foreclosed
206198,C,6,417000,360,61,2,38,779,N,R,SF,1,P,TN,2008,N,97.22098082,59.3047983,1,N,Not Foreclosed
177283,R,6.625,158000,360,90,1,45,778,N,C,SF,1,P,CT,2007,N,98.57631013,88.71867909,1,N,Not Foreclosed
24433,C,5.625,135000,360,67,1,43,764,N,R,PU,1,I,MD,2005,N,94.65792593,63.42081037,1,N,Not Foreclosed
265616,C,6.375,138000,360,75,1,50,813,N,C,PU,1,P,FL,2008,N,98.92894203,74.19670652,9,N,Foreclosed
95177,B,6.25,433000,360,75,2,54,727,N,P,SF,2,P,MA,2006,N,99.09517321,74.32137991,1,N,Not Foreclosed
105149,R,6.875,131000,360,80,2,49,645,Y,P,SF,1,P,MA,2006,N,98.43915267,78.75132214,2,N,Foreclosed
161082,B,5.625,130000,180,65,1,47,763,N,R,SF,1,P,UT,2007,N,86.01350769,55.90878,1,N,Not Foreclosed
125019,C,6.875,184000,360,80,2,48,808,N,P,SF,1,P,TX,2006,N,97.88472826,78.30778261,1,N,Not Foreclosed
169465,R,6.25,292000,360,80,2,47,664,N,R,SF,1,P,UT,2007,N,99.80973973,79.84779178,9,N,Foreclosed
196013,R,6.75,179000,360,90,1,47,697,N,P,CO,1,I,IL,2007,N,98.08640223,88.27776201,9,N,Foreclosed
147717,C,6.5,105000,360,80,2,24,799,N,P,SF,1,P,SD,2006,N,90.1148381,72.09187048,1,N,Not Foreclosed
90192,C,6.75,177000,360,57,2,21,787,N,C,SF,1,P,CA,2006,N,90.48122034,51.57429559,1,N,Not Foreclosed
